source,word,ld,nm,freq,cd,measure
gpt35,walnut,44.0454,50.1996,NA,NA,sd
gpt35,walrus,53.2939,93.9523,NA,NA,sd
gpt35,whimper,45.5263,60.959,NA,NA,sd
gpt35,whisper,98.9747,138.072,NA,NA,sd
gpt35,whore,81.388,10.198,NA,NA,sd
gpt35,wisdom,92.6499,62.1289,NA,NA,sd
gpt35,wish,15.8114,65.146,NA,NA,sd
gpt35,wit,122.565,79.6492,NA,NA,sd
gpt35,wood,86.8562,54.074,NA,NA,sd
gpt35,wrath,144.499,80.287,NA,NA,sd
gpt35,wrestle,89.3085,69.5368,NA,NA,sd
gpt35,yeast,86.9253,39.998,NA,NA,sd
gpt35,zebra,54.9909,51.614,NA,NA,sd
gpt4,affair,100.98,89.7855,NA,NA,sd
gpt4,aisle,170.649,616.881,NA,NA,sd
gpt4,anchor,143.949,51.923,NA,NA,sd
gpt4,anger,123.369,93.6965,NA,NA,sd
gpt4,ant,197.089,125.348,NA,NA,sd
gpt4,applause,125.181,36.9562,NA,NA,sd
gpt4,apple,163.278,125.366,NA,NA,sd
gpt4,apron,31.1448,466.46,NA,NA,sd
gpt4,arson,155.769,118.397,NA,NA,sd
gpt4,art,210.567,135.154,NA,NA,sd
gpt4,artist,139.636,131.785,NA,NA,sd
gpt4,aspect,74.8775,59.6034,NA,NA,sd
gpt4,asthma,134.091,26.4832,NA,NA,sd
gpt4,attempt,182.209,103.236,NA,NA,sd
gpt4,author,51.9323,79.9185,NA,NA,sd
gpt4,baby,135.434,48.4916,NA,NA,sd
gpt4,balloon,32.5908,122.594,NA,NA,sd
gpt4,ban,70.8056,107.711,NA,NA,sd
gpt4,bandage,101.385,97.6967,NA,NA,sd
gpt4,basket,90.4778,56.248,NA,NA,sd
gpt4,battle,127.177,483.723,NA,NA,sd
gpt4,bead,130.292,88.4773,NA,NA,sd
gpt4,beer,109.456,89.5955,NA,NA,sd
gpt4,beggar,158.372,111.754,NA,NA,sd
gpt4,belief,175.425,87.6068,NA,NA,sd
gpt4,bitch,115.507,675.281,NA,NA,sd
gpt4,blame,89.7441,121.421,NA,NA,sd
gpt4,bliss,49.1667,36.1109,NA,NA,sd
gpt4,blister,252.725,84.6277,NA,NA,sd
gpt4,blood,67.1863,72.4983,NA,NA,sd
gpt4,blouse,43.8105,632.126,NA,NA,sd
gpt4,boast,44.964,41.6653,NA,NA,sd
gpt4,bondage,143.185,139.866,NA,NA,sd
gpt4,bonnet,115.652,102.536,NA,NA,sd
gpt4,bounce,77.0522,65.5024,NA,NA,sd
gpt4,bowel,29.4646,50.748,NA,NA,sd
gpt4,bowl,122.16,103.274,NA,NA,sd
gpt4,bracket,47.0744,34.6964,NA,NA,sd
gpt4,breakfast,137.838,67.3843,NA,NA,sd
gpt4,breast,30.761,671.775,NA,NA,sd
gpt4,bulge,114.569,109.356,NA,NA,sd
gpt4,button,221.63,84.6253,NA,NA,sd
gpt4,camp,204.154,82.2056,NA,NA,sd
gpt4,cancer,25.4951,104.11,NA,NA,sd
gpt4,candle,76.8505,545.772,NA,NA,sd
gpt4,candy,113.825,85.7639,NA,NA,sd
gpt4,canoe,24.6171,110.024,NA,NA,sd
gpt4,carcass,135.469,111.556,NA,NA,sd
gpt4,caress,152.507,105.28,NA,NA,sd
gpt4,carpet,264.375,106.46,NA,NA,sd
gpt4,carriage,265.633,490.101,NA,NA,sd
gpt4,castle,26.1274,331.901,NA,NA,sd
gpt4,cattle,58.4657,143.242,NA,NA,sd
gpt4,caution,277.193,55.6503,NA,NA,sd
gpt4,cease,107.63,50.2856,NA,NA,sd
gpt4,ceiling,112.796,61.1699,NA,NA,sd
gpt4,chauffeur,101.262,90.9804,NA,NA,sd
gpt4,chest,110.342,62.6374,NA,NA,sd
gpt4,chew,202.445,63.8887,NA,NA,sd
gpt4,child,28.3944,103.439,NA,NA,sd
gpt4,chord,125.145,38.1576,NA,NA,sd
gpt4,circuit,145.483,36,NA,NA,sd
gpt4,city,202.262,101.96,NA,NA,sd
gpt4,class,110.118,474.569,NA,NA,sd
gpt4,clergy,29.5878,76.9821,NA,NA,sd
gpt4,cloak,113.58,88.4081,NA,NA,sd
gpt4,closure,161.956,19.0788,NA,NA,sd
gpt4,clover,132,152.3,NA,NA,sd
gpt4,coffin,29.6756,74.0675,NA,NA,sd
gpt4,column,259.584,394.402,NA,NA,sd
gpt4,comb,105.055,108.563,NA,NA,sd
gpt4,compass,70.8096,114.267,NA,NA,sd
gpt4,complex,92.554,331.001,NA,NA,sd
gpt4,concept,172.407,85.7102,NA,NA,sd
gpt4,consent,117.432,41.3105,NA,NA,sd
gpt4,console,150.48,73.2574,NA,NA,sd
gpt4,contempt,140.786,105.358,NA,NA,sd
gpt4,context,87.9773,115.93,NA,NA,sd
gpt4,contract,163.567,121.893,NA,NA,sd
gpt4,costume,236.41,37.8946,NA,NA,sd
gpt4,cottage,149.554,76.9415,NA,NA,sd
gpt4,cotton,93.6363,46.3534,NA,NA,sd
gpt4,couch,100.767,51.9169,NA,NA,sd
gpt4,cough,130.246,107.49,NA,NA,sd
gpt4,county,36.5042,48.5732,NA,NA,sd
gpt4,courage,286.782,127.504,NA,NA,sd
gpt4,crab,189.984,78.4719,NA,NA,sd
gpt4,cricket,122.273,52.3626,NA,NA,sd
gpt4,crisis,82.0122,288.591,NA,NA,sd
gpt4,crude,52.8825,60.1332,NA,NA,sd
gpt4,crystal,121.643,93.0914,NA,NA,sd
gpt4,cuddle,233.358,176.585,NA,NA,sd
gpt4,culture,257.23,65.8586,NA,NA,sd
gpt4,cure,104.307,81.2404,NA,NA,sd
gpt4,curtain,147.696,113.157,NA,NA,sd
gpt4,cushion,223.912,29.9333,NA,NA,sd
gpt4,dance,230.782,40.0679,NA,NA,sd
gpt4,dandruff,181.89,55.9307,NA,NA,sd
gpt4,dare,98.4073,137.491,NA,NA,sd
gpt4,date,78.6293,57.4108,NA,NA,sd
gpt4,delight,68.0735,65.6213,NA,NA,sd
gpt4,desert,117.273,85.9172,NA,NA,sd
gpt4,despair,136.361,16.2899,NA,NA,sd
gpt4,dessert,105.896,51.1015,NA,NA,sd
gpt4,device,95.9846,53.8791,NA,NA,sd
gpt4,dinner,250.808,53.066,NA,NA,sd
gpt4,disgust,287.774,62.959,NA,NA,sd
gpt4,doctor,65.3911,72.739,NA,NA,sd
gpt4,doctrine,147.975,48.3322,NA,NA,sd
gpt4,donkey,120.965,92.0422,NA,NA,sd
gpt4,doom,225.219,704.246,NA,NA,sd
gpt4,doubt,91.3564,107.35,NA,NA,sd
gpt4,dread,241.897,58.9915,NA,NA,sd
gpt4,duty,111.009,59.9667,NA,NA,sd
gpt4,ease,108.544,625.623,NA,NA,sd
gpt4,employ,86.3944,91.4514,NA,NA,sd
gpt4,escort,161.06,133.367,NA,NA,sd
gpt4,essence,89.6379,85.635,NA,NA,sd
gpt4,excuse,136.015,103.362,NA,NA,sd
gpt4,faith,148.378,128.06,NA,NA,sd
gpt4,fame,75.9868,260.783,NA,NA,sd
gpt4,farewell,274.565,47.96,NA,NA,sd
gpt4,fault,120.352,113.779,NA,NA,sd
gpt4,feat,99.5791,117.04,NA,NA,sd
gpt4,fiction,145.822,121.715,NA,NA,sd
gpt4,figment,161.424,140.677,NA,NA,sd
gpt4,fire,119.601,18.5472,NA,NA,sd
gpt4,flea,43.0237,319.248,NA,NA,sd
gpt4,fleet,88.7369,100.587,NA,NA,sd
gpt4,flourish,266.732,33.5261,NA,NA,sd
gpt4,food,131.203,116.402,NA,NA,sd
gpt4,forehead,164.345,91.4886,NA,NA,sd
gpt4,forge,145.376,638.059,NA,NA,sd
gpt4,fortress,104.135,97.8276,NA,NA,sd
gpt4,fraud,46.0435,60.6848,NA,NA,sd
gpt4,freedom,171.457,102.295,NA,NA,sd
gpt4,function,93.9361,55.9106,NA,NA,sd
gpt4,fuss,239.891,79.6804,NA,NA,sd
gpt4,gain,233.238,73.4575,NA,NA,sd
gpt4,game,104.957,116.85,NA,NA,sd
gpt4,garbage,123.758,89.8033,NA,NA,sd
gpt4,giraffe,68.3766,75.6164,NA,NA,sd
gpt4,gist,254.508,43.3202,NA,NA,sd
gpt4,glacier,110.073,143.05,NA,NA,sd
gpt4,glee,116.207,90.3549,NA,NA,sd
gpt4,gloom,83.7888,70.7265,NA,NA,sd
gpt4,goose,79.1454,85.1234,NA,NA,sd
gpt4,greed,129.908,121.031,NA,NA,sd
gpt4,grind,126.823,118.486,NA,NA,sd
gpt4,guilt,238.984,33.2566,NA,NA,sd
gpt4,guitar,102.974,63.7043,NA,NA,sd
gpt4,hall,105.268,24.7095,NA,NA,sd
gpt4,ham,33.9116,527.711,NA,NA,sd
gpt4,hammock,126.929,62.2575,NA,NA,sd
gpt4,hand,71.0915,79.6618,NA,NA,sd
gpt4,handle,212.735,240.282,NA,NA,sd
gpt4,harvest,145.368,65.5915,NA,NA,sd
gpt4,hate,72.5672,115.576,NA,NA,sd
gpt4,head,102.01,117.396,NA,NA,sd
gpt4,health,71.754,49.491,NA,NA,sd
gpt4,heaven,96.0283,66.3325,NA,NA,sd
gpt4,hit,140.762,142.086,NA,NA,sd
gpt4,honey,111.928,694.576,NA,NA,sd
gpt4,hope,74.8449,84.6933,NA,NA,sd
gpt4,hostage,139.556,117.774,NA,NA,sd
gpt4,hostess,73.0479,63.6082,NA,NA,sd
gpt4,hurdle,162.325,121.129,NA,NA,sd
gpt4,husband,135.646,80.3756,NA,NA,sd
gpt4,impress,152.591,141.408,NA,NA,sd
gpt4,incest,111.858,56.8099,NA,NA,sd
gpt4,island,110.03,69.2098,NA,NA,sd
gpt4,issue,135.463,92.6404,NA,NA,sd
gpt4,item,120.229,96.3278,NA,NA,sd
gpt4,jacket,88.3968,91.7061,NA,NA,sd
gpt4,jewel,106.752,347.658,NA,NA,sd
gpt4,jungle,87.5269,87.2752,NA,NA,sd
gpt4,junk,103.043,84.0676,NA,NA,sd
gpt4,justice,100.419,57.5674,NA,NA,sd
gpt4,kill,237.457,114.106,NA,NA,sd
gpt4,knock,210.795,83.286,NA,NA,sd
gpt4,knowledge,196.611,110.654,NA,NA,sd
gpt4,lace,100.988,38.9872,NA,NA,sd
gpt4,ladder,112.269,88.0195,NA,NA,sd
gpt4,launch,130.897,92.2549,NA,NA,sd
gpt4,leaf,72.2772,53.8888,NA,NA,sd
gpt4,leisure,215.174,86.9772,NA,NA,sd
gpt4,leopard,84.8882,38.7814,NA,NA,sd
gpt4,lettuce,251.515,574.92,NA,NA,sd
gpt4,limit,90.0613,84.6933,NA,NA,sd
gpt4,line,61.8922,68.2935,NA,NA,sd
gpt4,lobster,98.051,144.106,NA,NA,sd
gpt4,luck,176.907,105.971,NA,NA,sd
gpt4,luggage,77.4457,73.6614,NA,NA,sd
gpt4,lumber,130.448,31.4998,NA,NA,sd
gpt4,lunch,204.098,736.832,NA,NA,sd
gpt4,lust,134.451,385.083,NA,NA,sd
gpt4,malice,165.023,42.5084,NA,NA,sd
gpt4,mammal,128.078,145.072,NA,NA,sd
gpt4,mansion,99.8799,103.283,NA,NA,sd
gpt4,marvel,74.5922,357.555,NA,NA,sd
gpt4,mate,208.784,88.3208,NA,NA,sd
gpt4,melon,37.6011,72.2772,NA,NA,sd
gpt4,menace,275.81,521.722,NA,NA,sd
gpt4,merchant,112.534,101.978,NA,NA,sd
gpt4,message,62.8013,693.326,NA,NA,sd
gpt4,metal,126.814,100.331,NA,NA,sd
gpt4,methane,89.3085,47.818,NA,NA,sd
gpt4,method,105.83,49.0689,NA,NA,sd
gpt4,midst,249.447,36,NA,NA,sd
gpt4,mirror,145.086,133.545,NA,NA,sd
gpt4,mischief,158.164,131.983,NA,NA,sd
gpt4,mistress,29.7012,228.051,NA,NA,sd
gpt4,model,37.2913,101.213,NA,NA,sd
gpt4,moisture,134.565,249.006,NA,NA,sd
gpt4,moment,250.786,83.7988,NA,NA,sd
gpt4,monarch,40.4228,29.627,NA,NA,sd
gpt4,monkey,109.7,95.569,NA,NA,sd
gpt4,monster,111.444,81.0442,NA,NA,sd
gpt4,mood,116.594,740.923,NA,NA,sd
gpt4,morsel,155.902,35.7211,NA,NA,sd
gpt4,moth,235.682,127.56,NA,NA,sd
gpt4,mother,50.8228,100.545,NA,NA,sd
gpt4,mug,109.992,176.167,NA,NA,sd
gpt4,mural,80.4587,94.1858,NA,NA,sd
gpt4,myth,129.399,309.385,NA,NA,sd
gpt4,necklace,236.833,132.47,NA,NA,sd
gpt4,nectar,120.764,48.2079,NA,NA,sd
gpt4,needle,28.9137,106.575,NA,NA,sd
gpt4,neglect,133.768,95.0608,NA,NA,sd
gpt4,neutral,185.03,145.973,NA,NA,sd
gpt4,notion,112.063,123.453,NA,NA,sd
gpt4,nuisance,123.871,670.296,NA,NA,sd
gpt4,nurture,211.471,25.1587,NA,NA,sd
gpt4,office,102.541,32.8024,NA,NA,sd
gpt4,ordeal,30,220.152,NA,NA,sd
gpt4,outrage,103.351,74.501,NA,NA,sd
gpt4,packet,85.6388,62.6099,NA,NA,sd
gpt4,palace,119.683,52,NA,NA,sd
gpt4,pamphlet,201.212,112.46,NA,NA,sd
gpt4,panther,77.1611,59.4158,NA,NA,sd
gpt4,parade,159.418,136.096,NA,NA,sd
gpt4,parrot,160.227,126.023,NA,NA,sd
gpt4,passage,85.4714,99.8907,NA,NA,sd
gpt4,passion,89.695,64.9892,NA,NA,sd
gpt4,pause,76.0121,74.5922,NA,NA,sd
gpt4,pelvis,200.888,117.82,NA,NA,sd
gpt4,pension,126.27,119.676,NA,NA,sd
gpt4,people,46.3033,170.387,NA,NA,sd
gpt4,person,23.3238,85.5958,NA,NA,sd
gpt4,pest,41.7162,394.953,NA,NA,sd
gpt4,phantom,16.6084,104.047,NA,NA,sd
gpt4,phase,85.2056,56.2814,NA,NA,sd
gpt4,pheasant,106.846,549.002,NA,NA,sd
gpt4,picket,214.793,30.787,NA,NA,sd
gpt4,picture,143.829,47.8481,NA,NA,sd
gpt4,piece,216.523,57.4108,NA,NA,sd
gpt4,pillow,124.638,125.396,NA,NA,sd
gpt4,pint,51.8097,62.1405,NA,NA,sd
gpt4,pity,107.359,126.712,NA,NA,sd
gpt4,plasma,101.41,91.8599,NA,NA,sd
gpt4,plea,103.215,87.5694,NA,NA,sd
gpt4,pleasure,138.586,138.597,NA,NA,sd
gpt4,police,104.632,71.9544,NA,NA,sd
gpt4,portrait,69.9714,82.8604,NA,NA,sd
gpt4,power,63.2456,98.6732,NA,NA,sd
gpt4,prestige,248.383,78.2851,NA,NA,sd
gpt4,pride,74.6056,358.4,NA,NA,sd
gpt4,prince,153.023,606.389,NA,NA,sd
gpt4,princess,76.7057,43.5449,NA,NA,sd
gpt4,prison,254.432,115.096,NA,NA,sd
gpt4,product,92.3255,118.483,NA,NA,sd
gpt4,progress,75.6703,62.742,NA,NA,sd
gpt4,project,131.947,100.768,NA,NA,sd
gpt4,pumpkin,146.068,78.3974,NA,NA,sd
gpt4,punch,48.6415,62.8535,NA,NA,sd
gpt4,pupil,80.5516,292.542,NA,NA,sd
gpt4,puzzle,247.133,306.352,NA,NA,sd
gpt4,python,163.143,82.365,NA,NA,sd
gpt4,rain,121.655,112.623,NA,NA,sd
gpt4,rattle,233.676,30.3737,NA,NA,sd
gpt4,reason,191.844,29.8557,NA,NA,sd
gpt4,recall,194.689,66.8281,NA,NA,sd
gpt4,reject,142.864,110.19,NA,NA,sd
gpt4,report,187.339,40.048,NA,NA,sd
gpt4,reptile,145.438,191.144,NA,NA,sd
gpt4,resort,82.7285,76.2066,NA,NA,sd
gpt4,respect,82.7855,50.1294,NA,NA,sd
gpt4,risk,79.9034,781.137,NA,NA,sd
gpt4,role,126.791,139.895,NA,NA,sd
gpt4,romance,108.194,100.258,NA,NA,sd
gpt4,rubble,141.195,90.9976,NA,NA,sd
gpt4,ruffle,80.2905,87.9977,NA,NA,sd
gpt4,saloon,158.947,92.4848,NA,NA,sd
gpt4,sandwich,148.405,100.161,NA,NA,sd
gpt4,scalpel,149.074,62.0948,NA,NA,sd
gpt4,script,68.0559,52.9581,NA,NA,sd
gpt4,seed,25.7682,192.607,NA,NA,sd
gpt4,sentence,94.6623,94.2096,NA,NA,sd
gpt4,service,73.7553,120.037,NA,NA,sd
gpt4,settle,96.1549,58.7878,NA,NA,sd
gpt4,shaft,68.2073,68.5274,NA,NA,sd
gpt4,shame,112.64,624.486,NA,NA,sd
gpt4,shark,65.4217,39.6737,NA,NA,sd
gpt4,shirt,223.786,71.3863,NA,NA,sd
gpt4,shrug,73.5788,55.6252,NA,NA,sd
gpt4,signal,116.57,38.6782,NA,NA,sd
gpt4,sin,212.476,812.109,NA,NA,sd
gpt4,sister,120.789,121.64,NA,NA,sd
gpt4,slave,220.818,73.2928,NA,NA,sd
gpt4,sleep,98.3048,78.451,NA,NA,sd
gpt4,slope,178.93,84.4739,NA,NA,sd
gpt4,slum,138.805,89.629,NA,NA,sd
gpt4,smear,126.628,495.851,NA,NA,sd
gpt4,smell,225.711,42.1027,NA,NA,sd
gpt4,snail,218.403,63.4779,NA,NA,sd
gpt4,snort,149.466,413.577,NA,NA,sd
gpt4,soldier,107.815,52.1483,NA,NA,sd
gpt4,sorrow,98.9513,118.386,NA,NA,sd
gpt4,sparkle,148.893,102.922,NA,NA,sd
gpt4,spinach,133.356,72.668,NA,NA,sd
gpt4,spirit,118.638,55.0672,NA,NA,sd
gpt4,spit,187.361,101.437,NA,NA,sd
gpt4,spring,71.2039,90.7136,NA,NA,sd
gpt4,squash,68.8186,362.308,NA,NA,sd
gpt4,squeeze,88.261,116.063,NA,NA,sd
gpt4,stab,122.213,93.0604,NA,NA,sd
gpt4,status,117.462,510.721,NA,NA,sd
gpt4,stock,113.706,105.669,NA,NA,sd
gpt4,stomach,250.128,319.503,NA,NA,sd
gpt4,stove,108.108,96.199,NA,NA,sd
gpt4,strand,55.2811,79.3766,NA,NA,sd
gpt4,stretch,74.7262,532.336,NA,NA,sd
gpt4,stride,102.076,42.0923,NA,NA,sd
gpt4,string,123.545,100.518,NA,NA,sd
gpt4,suburb,153.137,102.841,NA,NA,sd
gpt4,success,119.751,49.1349,NA,NA,sd
gpt4,surgeon,172.499,136.443,NA,NA,sd
gpt4,sweater,255.521,29.9333,NA,NA,sd
gpt4,sword,127.334,125.355,NA,NA,sd
gpt4,table,204.24,511.05,NA,NA,sd
gpt4,taboo,142.556,322.402,NA,NA,sd
gpt4,talent,118.319,89.2157,NA,NA,sd
gpt4,terror,250.798,730.552,NA,NA,sd
gpt4,texture,155.094,128.721,NA,NA,sd
gpt4,throat,204.938,117.792,NA,NA,sd
gpt4,tiger,104.709,84.9211,NA,NA,sd
gpt4,toast,22.498,109.485,NA,NA,sd
gpt4,toilet,128.173,93.0355,NA,NA,sd
gpt4,tortoise,162.616,98.9897,NA,NA,sd
gpt4,town,208.686,119.497,NA,NA,sd
gpt4,toxin,270.858,108.185,NA,NA,sd
gpt4,traffic,234.137,90.2915,NA,NA,sd
gpt4,transit,272.309,82.061,NA,NA,sd
gpt4,treason,164.397,77.7817,NA,NA,sd
gpt4,treasure,18.2757,654.522,NA,NA,sd
gpt4,trend,79.9625,85.9451,NA,NA,sd
gpt4,triumph,156.7,79.8123,NA,NA,sd
gpt4,troll,112.223,106.11,NA,NA,sd
gpt4,trouble,244.156,74.793,NA,NA,sd
gpt4,trousers,95.4073,38.3927,NA,NA,sd
gpt4,trumpet,71.0673,27.8568,NA,NA,sd
gpt4,trust,248.477,90.2627,NA,NA,sd
gpt4,tulip,95.3155,117.101,NA,NA,sd
gpt4,tumble,114.029,106.417,NA,NA,sd
gpt4,typhoon,47.1805,139.204,NA,NA,sd
gpt4,ulcer,140.036,135.391,NA,NA,sd
gpt4,urge,32.121,45.535,NA,NA,sd
gpt4,usher,280.617,126.049,NA,NA,sd
gpt4,venom,100.18,526.328,NA,NA,sd
gpt4,verge,127.332,101.087,NA,NA,sd
gpt4,version,127.948,25.4039,NA,NA,sd
gpt4,victim,263.785,97.9151,NA,NA,sd
gpt4,virtue,133.225,94.1063,NA,NA,sd
gpt4,vowel,36.7423,422.939,NA,NA,sd
gpt4,vulture,156.405,75.2266,NA,NA,sd
gpt4,waitress,59.127,669.392,NA,NA,sd
gpt4,wallet,222.334,411.268,NA,NA,sd
gpt4,walnut,115.3,122.29,NA,NA,sd
gpt4,walrus,112.926,99.4835,NA,NA,sd
gpt4,whimper,164.152,148.228,NA,NA,sd
gpt4,whisper,106.32,110.133,NA,NA,sd
gpt4,whore,114.143,41.1825,NA,NA,sd
gpt4,wisdom,249.493,56.7253,NA,NA,sd
gpt4,wish,116.046,40.8167,NA,NA,sd
gpt4,wit,206.01,122.18,NA,NA,sd
gpt4,wood,35.4119,99.1633,NA,NA,sd
gpt4,wrath,256.515,36.6791,NA,NA,sd
gpt4,wrestle,141.965,100.819,NA,NA,sd
gpt4,yeast,124.964,103.06,NA,NA,sd
gpt4,zebra,121.82,108.812,NA,NA,sd
gpt4o,affair,94.9526,76.8375,NA,NA,sd
gpt4o,aisle,70.9648,66.9878,NA,NA,sd
gpt4o,anchor,122.501,54.5894,NA,NA,sd
gpt4o,anger,110.272,50.1398,NA,NA,sd
gpt4o,ant,92.9193,76.4366,NA,NA,sd
gpt4o,applause,105.423,71.1056,NA,NA,sd
gpt4o,apple,94.2338,56.5176,NA,NA,sd
gpt4o,apron,137.768,45.2106,NA,NA,sd
gpt4o,arson,90.4655,62.8013,NA,NA,sd
gpt4o,art,90.9065,56.5735,NA,NA,sd
gpt4o,artist,32.1646,52.1536,NA,NA,sd
gpt4o,aspect,95.7914,76.4461,NA,NA,sd
gpt4o,asthma,86.5101,69.455,NA,NA,sd
gpt4o,attempt,100.479,36.9324,NA,NA,sd
gpt4o,author,41.6653,48.2228,NA,NA,sd
gpt4o,baby,90.5539,99.6795,NA,NA,sd
gpt4o,balloon,44.0908,83.2827,NA,NA,sd
gpt4o,ban,74.9933,89.5768,NA,NA,sd
gpt4o,bandage,122.246,46.8939,NA,NA,sd
gpt4o,basket,77.7174,43.8634,NA,NA,sd
gpt4o,battle,110.707,76.1315,NA,NA,sd
gpt4o,bead,53.1977,53.6656,NA,NA,sd
gpt4o,beer,92.2822,104.163,NA,NA,sd
gpt4o,beggar,52.5928,52.7257,NA,NA,sd
gpt4o,belief,96.9742,45.8912,NA,NA,sd
gpt4o,bitch,139.8,84.9941,NA,NA,sd
gpt4o,blame,130.675,77.1196,NA,NA,sd
gpt4o,bliss,103.131,96.0417,NA,NA,sd
gpt4o,blister,110.662,60.696,NA,NA,sd
gpt4o,blood,96.933,68.1175,NA,NA,sd
gpt4o,blouse,87.155,80.287,NA,NA,sd
gpt4o,boast,63.7495,66.9328,NA,NA,sd
gpt4o,bondage,122.556,100.519,NA,NA,sd
gpt4o,bonnet,100.469,56.6039,NA,NA,sd
gpt4o,bounce,90.1998,42.4735,NA,NA,sd
gpt4o,bowel,52.192,51.5364,NA,NA,sd
gpt4o,bowl,93.145,65.909,NA,NA,sd
gpt4o,bracket,33.8231,85.557,NA,NA,sd
gpt4o,breakfast,92.9301,73.2732,NA,NA,sd
gpt4o,breast,68.7023,50.9902,NA,NA,sd
gpt4o,bulge,137.637,96.5145,NA,NA,sd
gpt4o,button,91.8695,74.5804,NA,NA,sd
gpt4o,camp,120.067,65.7377,NA,NA,sd
gpt4o,cancer,110.562,91.1921,NA,NA,sd
gpt4o,candle,143.402,53.4416,NA,NA,sd
gpt4o,candy,100.319,72.2219,NA,NA,sd
gpt4o,canoe,100.519,84.8292,NA,NA,sd
gpt4o,carcass,111.014,76.5245,NA,NA,sd
gpt4o,caress,84.1665,80.5605,NA,NA,sd
gpt4o,carpet,102.391,83.2433,NA,NA,sd
gpt4o,carriage,60.8605,101.912,NA,NA,sd
gpt4o,castle,68.8767,57.0614,NA,NA,sd
gpt4o,cattle,97.4474,51.614,NA,NA,sd
gpt4o,caution,69.383,32.7145,NA,NA,sd
gpt4o,cease,125.124,85.2892,NA,NA,sd
gpt4o,ceiling,48.5386,28,NA,NA,sd
gpt4o,chauffeur,132.197,59.5369,NA,NA,sd
gpt4o,chest,107.963,55.2811,NA,NA,sd
gpt4o,chew,92.1086,55.0868,NA,NA,sd
gpt4o,child,108.885,68.8041,NA,NA,sd
gpt4o,chord,46.3033,27.5681,NA,NA,sd
gpt4o,circuit,46.0435,24.8193,NA,NA,sd
gpt4o,city,110.2,86.5739,NA,NA,sd
gpt4o,class,100.916,63.6069,NA,NA,sd
gpt4o,clergy,139.857,50.1996,NA,NA,sd
gpt4o,cloak,101.961,29.6648,NA,NA,sd
gpt4o,closure,88.6341,61.8385,NA,NA,sd
gpt4o,clover,78.8416,69.0652,NA,NA,sd
gpt4o,coffin,131.666,66.0606,NA,NA,sd
gpt4o,column,119.566,82.8411,NA,NA,sd
gpt4o,comb,103.46,96.3776,NA,NA,sd
gpt4o,compass,110.272,52.192,NA,NA,sd
gpt4o,complex,84.7349,101.509,NA,NA,sd
gpt4o,concept,59.6992,46.0869,NA,NA,sd
gpt4o,consent,95.373,47.6386,NA,NA,sd
gpt4o,console,108.444,65.3452,NA,NA,sd
gpt4o,contempt,115.862,60.8605,NA,NA,sd
gpt4o,context,62.0967,106.958,NA,NA,sd
gpt4o,contract,106.132,101.617,NA,NA,sd
gpt4o,costume,79.0949,46.3275,NA,NA,sd
gpt4o,cottage,35.1568,25.7682,NA,NA,sd
gpt4o,cotton,88.8819,77.1326,NA,NA,sd
gpt4o,couch,88.4081,82.9544,NA,NA,sd
gpt4o,cough,26.2724,69.455,NA,NA,sd
gpt4o,county,45.7821,56.6039,NA,NA,sd
gpt4o,courage,112.446,93.1738,NA,NA,sd
gpt4o,crab,94.784,66.1513,NA,NA,sd
gpt4o,cricket,125.793,37.7359,NA,NA,sd
gpt4o,crisis,74.135,79.712,NA,NA,sd
gpt4o,crude,110.454,71.5262,NA,NA,sd
gpt4o,crystal,89.2412,68.9997,NA,NA,sd
gpt4o,cuddle,119.85,43.9345,NA,NA,sd
gpt4o,culture,83.2827,46.5162,NA,NA,sd
gpt4o,cure,89.6883,72.8423,NA,NA,sd
gpt4o,curtain,46.0435,58.9915,NA,NA,sd
gpt4o,cushion,91.236,49.13,NA,NA,sd
gpt4o,dance,114.035,63.7294,NA,NA,sd
gpt4o,dandruff,91.7388,66.0303,NA,NA,sd
gpt4o,dare,80.3492,81.4862,NA,NA,sd
gpt4o,date,73.0479,76.3151,NA,NA,sd
gpt4o,delight,109.836,82.0015,NA,NA,sd
gpt4o,desert,119.583,76.6812,NA,NA,sd
gpt4o,despair,107.889,88.9944,NA,NA,sd
gpt4o,dessert,85.6505,109.657,NA,NA,sd
gpt4o,device,140.335,52.9528,NA,NA,sd
gpt4o,dinner,90.3327,58.2629,NA,NA,sd
gpt4o,disgust,114.935,65.146,NA,NA,sd
gpt4o,doctor,96.4572,43.0051,NA,NA,sd
gpt4o,doctrine,102.049,44.7214,NA,NA,sd
gpt4o,donkey,70.1427,53.3292,NA,NA,sd
gpt4o,doom,82.1949,87.3897,NA,NA,sd
gpt4o,doubt,115.585,100.292,NA,NA,sd
gpt4o,dread,98.6712,59.4643,NA,NA,sd
gpt4o,duty,115.412,58.9576,NA,NA,sd
gpt4o,ease,48.3322,98.8737,NA,NA,sd
gpt4o,employ,41.4729,71.6938,NA,NA,sd
gpt4o,escort,139.011,81.8902,NA,NA,sd
gpt4o,essence,128.779,75.6307,NA,NA,sd
gpt4o,excuse,98.9141,39.4462,NA,NA,sd
gpt4o,faith,99.5791,41.833,NA,NA,sd
gpt4o,fame,91.7824,81.878,NA,NA,sd
gpt4o,farewell,91.3017,65.6762,NA,NA,sd
gpt4o,fault,53.3292,71.3723,NA,NA,sd
gpt4o,feat,63.7495,78.8416,NA,NA,sd
